Simulation,Final_Value
1292,937829.0448408778
1293,1288379.527509185
1294,2580615.067016448
1295,829264.9163076004
1296,1021792.6057117674
1297,649387.3791687294
1298,1420706.6504167633
1299,1862416.7669053343
1300,2684558.0099046957
1301,1184153.6726472753
1302,2237511.3092505764
1303,1271243.8388627877
1304,1201765.8870885351
1305,1044996.5887141266
1306,789658.5550773549
1307,1532931.534951222
1308,1498748.195262524
1309,1426654.013332886
1310,1395100.7391119013
1311,1521850.866948375
1312,1191714.6018332224
1313,1261456.6149749055
1314,1856226.9075977483
1315,1216627.8148944902
1316,817818.2859386675
1317,925702.5601506412
1318,1164346.0539381197
1319,1922128.3880569153
1320,866886.4773677472
1321,1407964.1463084384
1322,1663533.2225823377
1323,1007007.9800380646
1324,1365990.9608290896
1325,972667.0287763707
1326,1214286.1346822653
1327,1354956.2785075316
1328,1656068.138917232
1329,1005504.6317521257
1330,1274718.8720754322
1331,989674.4693896025
1332,1918556.695428385
1333,853375.0251279786
1334,1005204.030406428
1335,1155367.2028142768
1336,793168.3360045103
1337,1865517.0173822723
1338,1157996.0928544782
1339,1334080.8663471045
1340,1021872.5105572672
1341,1216579.180011856
1342,980670.7859574681
1343,1115370.599454807
1344,2476653.6127282493
1345,1345178.5440923492
1346,1628588.2524752493
1347,1015254.9877691972
1348,1576919.3239462527
1349,880073.647002246
1350,1195583.9625994172
1351,2146214.5751444064
1352,1263451.9863125416
1353,2132037.6291023763
1354,925411.927309636
1355,1206052.7279199339
1356,1482140.4405567534
1357,1109848.4894631864
1358,1280348.7941905055
1359,1226207.0504243423
1360,1679014.1111325151
1361,931408.8576402653
1362,1522536.766571832
1363,883367.2146683405
1364,1628884.3608718892
1365,963707.8977862865
1366,771496.5280609363
1367,1492327.1061014936
1368,545779.3238734155
1369,999875.6572316318
1370,1408773.0623749632
1371,1094100.6355639552
1372,1254972.5513112682
1373,1570674.0651315928
1374,748117.268352375
1375,1601598.800597657
1376,1092302.1170201856
1377,891786.1949910856
1378,1509574.2137562477
1379,1600321.3960064375
1380,1408907.3865533562
1381,1266849.5746867692
1382,816444.7048882737
1383,935423.8411436097
1384,1481193.4495336462
1385,1094574.0522742977
1386,1234336.1039331132
1387,776460.4024513206
1388,1574891.6817836843
1389,873172.2642984121
1390,781301.4517067034
1391,1647534.572383009
1392,1650907.2723796384
1393,1254905.924870652
1394,1225500.085913099
1395,1244665.379318933
1396,1060479.1075047702
1397,1471078.6257804672
1398,1876028.5122853215
1399,772353.7644528607
1400,1527436.4139962378
1401,1067267.5719956805
1402,1336829.1244036187
1403,1662322.0974737082
1404,1708728.0970316224
1405,975239.8075833141
1406,1091517.1874272896
1407,1478150.4165960234
1408,1930999.8890335883
1409,1519501.0991595779
1410,742514.8812671999
1411,1570706.5390304695
1412,1842966.4292566222
1413,1211867.4528391405
1414,1320209.1658200056
1415,1601991.9885236223
1416,1425174.8159995435
1417,1591620.8396181453
1418,1177973.2511304494
1419,1442819.525562915
1420,1803954.8732598613
1421,1083736.8376542584
1422,1500558.9270620751
1423,657738.4634169731
1424,779612.9477130267
1425,2355351.0983960098
1426,1811760.772178189
1427,666024.5689622421
1428,1175470.2767115121
1429,1297156.1007156002
1430,1287855.0269176445
1431,1122960.533430108
1432,1768385.521948561
1433,647982.2912315817
1434,1456186.0673878116
1435,986978.3433511895
1436,1181761.0364647666
1437,924564.6063319076
1438,1076167.4383566019
1439,1715464.0641392178
1440,1703938.273609219
1441,1164842.1438329257
1442,1832997.2227562368
1443,1535238.7898860096
1444,1491029.256362759
1445,1201234.955085364
1446,742455.7167211367
1447,1481419.7671127229
1448,1204811.3599569963
1449,1545527.4156078312
1450,1212947.1237463956
1451,811952.8401286905
1452,1115482.9197931818
1453,844603.070923958
1454,1400485.4998136126
1455,1308396.9775233616
1456,1234463.4170080933
1457,1244829.4000319147
1458,1731791.8564394112
1459,1343243.3191236919
1460,585929.4104302095
1461,1306192.7979535917
1462,1152914.0442449823
1463,1028036.2248174539
1464,1367445.7013494773
1465,1521500.9887603954
1466,1958459.1116249044
1467,1034467.0692030558
1468,777099.6945819479
1469,1361686.097211046
1470,1094107.902099749
1471,1479837.012511323
1472,1641428.2927684821
1473,820239.4715439914
1474,901969.4769641637
1475,1480092.1817001961
1476,866169.2709808601
1477,2228259.991017463
1478,1232351.9030853456
1479,1581691.690089081
1480,884876.2625093277
1481,1383979.0417545214
1482,1131342.7502665697
1483,2508172.6696500983
1484,971098.920243369
1485,1539034.7361838722
1486,1327777.3682734866
1487,1166882.1781792266
1488,1382483.7933464474
1489,1425189.8430858494
1490,1463800.0005808945
1491,837897.8019914335
1492,916836.8862645269
1493,1289392.35129565
1494,3121781.964020947
1495,1098125.7544350831
1496,1989285.0240710066
1497,1206308.578522914
1498,1418972.4800317716
1499,1535941.1691402742
1500,1370466.9803004325
1501,718563.1924002968
1502,830871.7128965498
1503,1019457.9189388737
1504,1213571.5709786704
1505,839188.0603943944
1506,1314871.661384836
1507,1389709.2737468814
1508,1548980.7541430083
1509,1189958.2774642354
1510,1836076.6036229953
1511,1793866.5004012864
1512,581906.8070828491
1513,1845890.1381826522
1514,1135884.1190306356
1515,1056829.1597430191
1516,1570089.45749708
1517,1645951.9815957043
1518,1251821.0292674517
1519,1224169.8733658951
1520,1639944.5828290056
1521,1080509.7194374723
1522,1909818.4193159938
1523,1514418.9887698696
1524,1268449.6467053639
1525,1126643.4118020886
1526,1307446.5873750378
1527,1332632.0823000371
1528,1357011.3590642735
1529,2062876.2965531307
1530,946509.6054649554
1531,1039687.5888064923
1532,1710803.298906297
1533,862875.0446612423
1534,1053186.5123450367
1535,1781382.3872205473
1536,1351822.4733815184
1537,2279327.4592194483
1538,1011910.3005309005
1539,1495143.0475850366
1540,1599897.2005221925
1541,971707.8499242062
1542,721053.9542349498
1543,673879.0456508406
1544,1042501.8402542714
1545,1001576.0442766153
1546,1425313.6261640298
1547,1143264.4994905174
1548,1166044.1501844372
1549,1584348.2628767437
1550,930934.4097139871
1551,2700391.081164096
1552,1365910.7851288423
1553,1494923.307999293
1554,1489707.693870948
1555,1321700.8488384678
1556,1460907.6832130859
1557,1150124.7332175574
1558,1216009.7516760677
1559,1163081.0014089711
1560,1416805.8292959253
1561,2295205.664254143
1562,817397.3480653475
1563,983267.4026582874
1564,1504727.098118778
1565,1386178.7896082292
1566,1422170.9248618775
1567,1363376.1142902556
1568,2594220.60099683
1569,1397468.464881194
1570,1826800.6303806044
1571,1354959.1262110195
1572,950670.0511491557
1573,1195987.2399482687
1574,1473448.4911920866
1575,2057400.6877338476
1576,1293256.32599308
1577,1233525.8411414984
1578,1121364.1599344
1579,1006111.3451168387
1580,977439.6198072905
1581,1092189.4530623907
1582,1522122.6963458466
1583,1439076.85494236
1584,2050395.8681410488
1585,998222.9580902762
1586,718794.1302175241
1587,2515559.5697343773
1588,2102020.07729833
1589,1117225.9696589615
1590,1352997.7636003864
1591,1492006.9238016575
1592,1594865.671107234
1593,1884483.925969064
1594,1262877.8065945564
1595,729963.3893570072
1596,2339774.830745046
1597,675328.761402771
1598,1787070.417747421
1599,763249.0593997047
1600,1676072.0101949996
1601,1036130.2197168902
1602,1002044.6715815911
1603,1052194.477137824
1604,1012145.6096823858
1605,2050545.6323015597
1606,888899.1024513592
1607,1349441.6691683708
1608,1275123.1632950497
1609,1297282.0640583811
1610,2068804.666291508
1611,1907017.138545724
1612,1434326.5602581133
1613,1783920.458883023
1614,1200232.1233957123
1615,1247019.5936570475
1616,959245.4039402995
1617,1327412.8506568877
1618,1260280.1356036905
1619,1008869.9963390855
1620,804597.5656130237
1621,1006282.9323155283
1622,1714887.5462876323
1623,849957.6361456871
1624,2697685.666649403
1625,866261.5919115462
1626,1025473.7481116167
1627,1576965.581099369
1628,1311507.8186499728
1629,1195805.0418015858
1630,1486267.276679338
1631,1840249.5689783776
1632,1377843.5379068723
1633,1865003.5944414553
1634,1609129.038639771
1635,1514881.7280100344
1636,996700.3237164008
1637,1127288.529529204
1638,1247957.5998682997
1639,2606106.731586134
1640,1029931.1987723152
1641,1488653.2084833358
1642,1187805.0149790635
1643,1106194.4774221012
1644,1005495.3868306256
1645,1031262.2771157899
1646,876615.8143625221
1647,1780189.6534122075
1648,1327905.140125255
1649,2199920.6485628122
1650,1623334.3656967096
1651,994932.9958063458
1652,1545382.9953603118
1653,941091.654845956
1654,1082148.6981596628
1655,1611768.8664447244
1656,1206649.5811113622
1657,1109994.6276510488
1658,1515943.3326240093
1659,1025854.109227426
1660,1535556.3577357817
1661,1021071.6284018153
1662,1649002.54567042
1663,811083.0349106125
1664,836952.413894935
1665,1132258.2599031138
1666,1570440.3863125076
1667,745506.4963504385
1668,898089.0035310804
1669,1197898.0228148294
1670,687662.4857654452
1671,1234196.616333064
1672,1875488.6402625453
1673,1209761.7797512477
1674,1064008.929341842
1675,1187446.7293928275
1676,1484091.6570671985
1677,1139412.4932282246
1678,1565082.1638950875
1679,1890287.7876483651
1680,1159341.7776145465
1681,2007143.8783012314
1682,1293433.4237291887
1683,1148090.2292940526
1684,1379982.1926944621
1685,2786189.39147068
1686,921927.0838063174
1687,1708118.2383150933
1688,1117946.5563686795
1689,1269579.2676988712
1690,1232959.9585523899
1691,1108725.6342559925
1692,1207894.2586926436
1693,945780.9452241838
1694,1029260.3292101652
1695,1122424.1682959653
1696,1537658.6030519742
1697,1454202.569964013
1698,1644873.0052440302
1699,882419.4804297683
1700,823238.23879643
1701,1009704.1568233762
1702,1210635.7853797954
1703,967452.3462010107
1704,1744045.2650773176
1705,1726627.604148127
1706,1353485.6250459738
1707,1246186.973250619
1708,1442070.8265497182
1709,1055347.9882638366
1710,839590.9486662977
1711,1855509.6068157768
1712,2111436.456884655
1713,1199326.3229943672
1714,1851560.247761842
1715,1917840.7459432909
1716,730436.5709277611
1717,1843102.1738152278
1718,934123.610441364
1719,1020902.1287303191
1720,1001717.1761038653
1721,1802880.277743838
1722,1371754.9986664518
1723,946359.8276498183
1724,1102027.1767428298
1725,1388201.3026553844
1726,2699583.98711883
1727,1446401.5023406725
1728,1144817.6738259825
1729,1816645.4048722594
1730,1483508.5686062067
1731,1667665.6772578394
1732,1418151.3992028018
1733,1425665.0262978082
1734,1139976.7589101077
1735,1322781.826738908
1736,809965.1985924225
1737,1551114.2393388443
1738,1734186.0853268101
1739,927021.0458335255
1740,929309.6708284011
1741,1688490.1562881512
1742,1070666.4303808487
1743,1008845.8513154468
1744,943015.1188525248
1745,1598796.2831875216
1746,714739.1180430312
1747,2110473.3176027355
1748,1460433.9657142912
1749,1945075.4367801354
1750,2076066.1624037584
1751,1271467.7748107777
1752,759327.6983254948
1753,1784281.665072607
1754,725477.4345218394
1755,1894447.34714035
1756,1215119.6367699853
1757,2110754.74695885
1758,1335534.5105062886
1759,1732327.6191443903
1760,920777.3625929053
1761,1021495.588715059
1762,506297.8794846217
1763,1221036.6691934257
1764,1649909.7404007765
1765,742058.6432732035
1766,2772455.5653253137
1767,956032.6207848387
1768,650357.7272281175
1769,650923.8983177261
1770,1586759.6720692725
1771,2462315.316676924
1772,1746565.5330163876
1773,1333027.9971485273
1774,1085798.2209334332
1775,1176687.4269804605
1776,1155457.3262733147
1777,1170413.0704634804
1778,1056497.7511613395
1779,1911284.5477238582
1780,1600401.2972302765
1781,1762949.2133930298
1782,1191099.657643385
1783,1118107.9418703357
1784,1559140.1231829585
1785,1401086.6170724768
1786,880255.3927991588
1787,734898.3375271871
1788,772565.9727413749
1789,2309358.3159606694
1790,1042749.179818961
1791,1596196.1431648342
1792,2101164.4175523943
1793,1063192.16082317
1794,937257.5797163502
1795,1897300.060807759
1796,2131413.8924563644
1797,1230945.878158321
1798,1023516.98911586
1799,994964.7557947474
1800,930814.1987423502
1801,1817725.7270805489
1802,954263.3108215117
1803,918360.274785544
1804,1565742.2683874832
1805,1455533.9877552006
1806,1666924.7248982734
1807,1406642.1305193203
1808,903760.2368376885
1809,1965982.6661916971
1810,1546527.5669634552
1811,1589528.2508016871
1812,1171101.418503878
1813,891972.5612147645
1814,2023014.194557455
1815,1410348.943817127
1816,1232964.8782656298
1817,1725142.9958548958
1818,1186694.86664785
1819,1425597.382192983
1820,1431789.1474218946
1821,1481408.4263521447
1822,1747217.2569189284
1823,1586663.7988266514
1824,807589.3797312626
1825,1319128.8286074465
1826,1630547.0915542953
1827,2328370.8908175435
1828,1717557.6678830313
1829,1717346.2344503845
1830,1065479.241980688
1831,1262779.6990010848
1832,1170639.4488579372
1833,1660918.9610830813
1834,1384366.564586
1835,1940964.320185117
1836,1442138.3093146244
1837,1094392.4131906189
1838,773114.1694376704
1839,2572576.869903072
1840,1557744.8966870995
1841,1594417.1406052823
1842,1109467.0829237727
1843,1401974.623362199
1844,1278582.0139465542
1845,1377666.153867779
1846,856342.8583818319
1847,1728892.8791844766
1848,945749.523026965
1849,965938.3108746363
1850,1525043.1050245543
1851,737331.4121271872
1852,1937271.5362435621
1853,1447617.993187141
1854,1662036.891600209
1855,1560471.2718446099
1856,701634.8566493635
1857,1159617.265338142
1858,1898177.9884421302
1859,1128840.0727619166
1860,1099277.2529899036
1861,1243712.2624193744
1862,903542.5474255257
1863,1421813.7493435007
1864,988956.8381599084
1865,2302965.612289409
1866,1588629.7981651928
1867,1608662.638212472
1868,1702533.973953486
1869,1071042.5598810245
1870,1555703.9641720345
1871,1478392.1248362707
1872,729278.3794703557
1873,502217.2594150136
1874,3018294.2592132804
1875,1289718.008497235
1876,1804719.4448965443
1877,1427335.5227812687
1878,1138364.1437170415
1879,1187057.323387194
1880,1617634.8278561484
1881,985161.9556589186
1882,1549865.2180947186
1883,1277570.4442784598
1884,1449682.1899183753
1885,1303027.607191164
1886,1074334.3569852074
1887,1517964.9869602572
1888,942025.0072432978
1889,714610.3538106397
1890,779621.4781778431
1891,1197269.1894941735
1892,1084966.7913682167
1893,794751.2380113797
1894,1559619.731185612
1895,769779.8792489815
1896,1544241.699576582
1897,1308908.171886604
1898,712769.8322124586
1899,1554555.7752595397
1900,1438891.1174307002
1901,1039748.0137956814
1902,1026930.989446511
1903,1006204.8401938437
1904,1801117.393975613
1905,1908734.4777597955
1906,2092511.9028268338
1907,996561.4306717111
1908,1507028.7983465767
1909,1171999.810772412
1910,909868.6094266385
1911,1420348.1030975296
1912,938725.9660051335
1913,995233.2756630906
1914,1182818.3585599998
1915,1040927.9145378729
1916,998979.8796031968
1917,1577568.675384605
1918,1523180.8278095264
1919,1455327.2803208116
1920,1360054.773040239
1921,1853143.871801838
1922,1297176.4676148347
1923,751056.1023429948
1924,1127538.5134828412
1925,1141190.8115164724
1926,1783544.1964421594
1927,1191624.3054475267
1928,1181662.9892165447
1929,1845214.5173325913
1930,1135700.9086714336
1931,929484.1177936852
1932,1349582.2731400728
1933,1385932.1385487455
1934,1414481.3978079716
1935,2355970.0456054606
1936,953374.9502032254
1937,819005.7056759751
1938,1304127.9895982305
1939,1797985.1793651078
1940,1080900.7459919266
1941,1345701.895169354
1942,1376942.0642108803
1943,937882.3776969766
1944,874068.6955125364
1945,1257870.9302239132
1946,1313110.217004173
1947,2350851.1455602795
1948,1162581.4976375995
1949,2001988.8737046877
1950,993099.7076200695
1951,1393093.4097288314
1952,794334.0021531561
1953,1381550.1285181658
1954,2176000.0189770977
1955,1307523.7649260447
1956,1682372.767933044
1957,948428.2404182641
